filename,cc,loc,ncc,ic
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\Group.java,1,3,0,55.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupCoordinator.java,0,0,0,339.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupCoordinatorConfig.java,1,27,0,110.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupCoordinatorService.java,1,7,0,1207.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupCoordinatorShard.java,1,5,0,663.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\GroupMetadataManager.java,1,4,0,6668.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\OffsetAndMetadata.java,1,13,0,171.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\OffsetMetadataManager.java,1,4,0,726.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\Record.java,1,7,0,70.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\RecordHelpers.java,1,1,0,1304.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\RecordSerde.java,1,6,0,256.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\Utils.java,1,1,0,18.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\AssignmentMemberSpec.java,1,3,0,122.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\AssignmentSpec.java,1,6,0,42.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\GroupAssignment.java,1,6,0,42.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\MemberAssignment.java,1,4,0,39.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\PartitionAssignor.java,0,0,0,14.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\PartitionAssignorException.java,1,3,0,8.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\RangeAssignor.java,1,3,0,478.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\assignor\SubscribedTopicDescriber.java,0,0,0,20.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\Assignment.java,1,9,0,161.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\ClientAssignor.java,5,25,0,208.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\ConsumerGroup.java,1,3,0,1100.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\ConsumerGroupMember.java,1,3,0,1013.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\CurrentAssignmentBuilder.java,1,3,0,709.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\SubscribedTopicMetadata.java,1,3,0,79.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\TargetAssignmentBuilder.java,1,9,0,492.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\TopicMetadata.java,4,20,0,181.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\consumer\VersionedMetadata.java,1,7,0,72.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\generic\GenericGroup.java,1,18,0,1810.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\generic\GenericGroupMember.java,1,22,0,474.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\generic\GenericGroupState.java,1,3,0,120.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorEvent.java,0,0,0,11.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorEventProcessor.java,0,0,0,8.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorLoader.java,1,4,0,65.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorPlayback.java,0,0,0,8.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorResult.java,1,6,0,156.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorRuntime.java,1,4,0,3209.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorShard.java,1,1,0,23.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorShardBuilder.java,0,0,0,55.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorShardBuilderSupplier.java,0,0,0,4.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorTimer.java,0,0,0,39.0
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\EventAccumulator.java,1,3,0,338.75
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\MultiThreadedEventProcessor.java,1,15,0,334.5
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\PartitionWriter.java,0,0,0,85.25
./kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\util\SystemTimerReaper.java,1,3,0,81.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\AssignmentTestUtil.java,1,9,0,62.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\GroupCoordinatorConfigTest.java,1,29,0,69.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\GroupCoordinatorServiceTest.java,1,3,0,980.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\GroupCoordinatorShardTest.java,1,19,0,701.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\GroupMetadataManagerTest.java,1,3,0,21383.25
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\MockCoordinatorTimer.java,1,9,0,213.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\OffsetAndMetadataTest.java,1,14,0,274.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\OffsetMetadataManagerTest.java,1,4,0,3401.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\RecordHelpersTest.java,1,47,0,2581.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\RecordSerdeTest.java,1,17,0,384.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\RecordTest.java,1,7,0,42.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\TestUtil.java,1,19,0,52.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\assignor\RangeAssignorTest.java,1,25,0,1389.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\AssignmentTest.java,1,17,0,208.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\ClientAssignorTest.java,1,19,0,239.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\ConsumerGroupMemberTest.java,1,58,0,788.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\ConsumerGroupTest.java,1,4,0,1199.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\CurrentAssignmentBuilderTest.java,1,37,0,1143.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\SubscribedTopicMetadataTest.java,2,13,0,83.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\TargetAssignmentBuilderTest.java,1,7,0,1433.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\TopicMetadataTest.java,1,9,0,68.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\consumer\VersionedMetadataTest.java,1,8,0,47.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\generic\GenericGroupMemberTest.java,1,41,0,443.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\generic\GenericGroupTest.java,1,3,0,1817.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\CoordinatorResultTest.java,1,5,0,23.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\CoordinatorRuntimeTest.java,2,7,0,2421.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\EventAccumulatorTest.java,1,4,0,318.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\InMemoryPartitionWriter.java,1,4,0,193.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\runtime\MultiThreadedEventProcessorTest.java,1,6,0,621.0
./kafka\group-coordinator\src\test\java\org\apache\kafka\coordinator\group\util\SystemTimerReaperTest.java,1,3,0,70.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\acl\AuthorizerBenchmark.java,1,3,0,433.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\acl\StandardAuthorizerUpdateBenchmark.java,1,4,0,124.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\cache\LRUCacheBenchmark.java,2,7,0,53.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\FetchRequestBenchmark.java,3,20,0,119.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\FetchResponseBenchmark.java,3,26,0,124.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\ImplicitLinkedHashCollectionBenchmark.java,1,3,0,120.5
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\ListOffsetRequestBenchmark.java,3,12,0,43.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\ProduceRequestBenchmark.java,1,4,0,19.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\common\TopicBenchmark.java,1,4,0,16.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\connect\ReplaceFieldBenchmark.java,1,12,0,38.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\consumer\SubscriptionStateBenchmark.java,1,19,0,66.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\fetcher\ReplicaFetcherThreadBenchmark.java,3,117,0,915.5
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\fetchsession\FetchSessionBenchmark.java,5,30,0,134.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\metadata\KRaftMetadataRequestBenchmark.java,1,5,0,357.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\metadata\MetadataRequestBenchmark.java,1,5,0,296.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\metadata\TopicsImageSingleRecordChangeBenchmark.java,1,20,0,66.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\metadata\TopicsImageSnapshotLoadBenchmark.java,1,4,0,121.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\metadata\TopicsImageZonalOutageBenchmark.java,2,24,0,113.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\partition\PartitionMakeFollowerBenchmark.java,3,48,0,179.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\partition\UpdateFollowerFetchStateBenchmark.java,1,47,0,207.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\producer\ProducerRecordBenchmark.java,1,3,0,6.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\producer\ProducerRequestBenchmark.java,1,3,0,64.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\producer\ProducerResponseBenchmark.java,1,3,0,61.75
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\record\BaseRecordBatchBenchmark.java,5,16,0,187.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\record\CompressedRecordBatchValidationBenchmark.java,1,3,0,28.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\record\RecordBatchIterationBenchmark.java,1,3,0,97.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\record\UncompressedRecordBatchValidationBenchmark.java,1,3,0,23.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\server\CheckpointBench.java,4,52,0,197.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\server\PartitionCreationBench.java,2,67,0,316.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\timeline\TimelineHashMapBenchmark.java,2,8,0,94.0
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\util\ByteUtilsBenchmark.java,1,4,0,1355.75
./kafka\jmh-benchmarks\src\main\java\org\apache\kafka\jmh\util\Crc32CBenchmark.java,4,10,0,35.0
./kafka\log4j-appender\src\main\java\org\apache\kafka\log4jappender\KafkaLog4jAppender.java,1,3,0,426.0
./kafka\log4j-appender\src\test\java\org\apache\kafka\log4jappender\KafkaLog4jAppenderTest.java,1,3,0,237.0
./kafka\log4j-appender\src\test\java\org\apache\kafka\log4jappender\MockKafkaLog4jAppender.java,1,4,0,36.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\AclControlManager.java,1,4,0,417.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ActivationRecordsGenerator.java,8,73,0,664.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\BrokerControlState.java,1,4,0,24.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\BrokerControlStates.java,1,4,0,35.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\BrokerHeartbeatManager.java,1,8,0,1298.75
./kafka\metadata\src\main\java\org\apache\kafka\controller\BrokersToIsrs.java,1,4,0,599.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ClientQuotaControlManager.java,1,4,0,755.75
./kafka\metadata\src\main\java\org\apache\kafka\controller\ClusterControlManager.java,1,4,0,1134.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ConfigurationControlManager.java,1,4,0,1169.75
./kafka\metadata\src\main\java\org\apache\kafka\controller\ConfigurationValidator.java,1,6,0,25.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\Controller.java,1,3,0,422.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ControllerRequestContext.java,1,6,0,117.5
./kafka\metadata\src\main\java\org\apache\kafka\controller\ControllerResult.java,1,6,0,81.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ControllerResultAndOffset.java,1,4,0,65.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\DelegationTokenControlManager.java,1,4,0,552.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\FeatureControlManager.java,1,4,0,641.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\LogReplayTracker.java,1,4,0,54.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\OffsetControlManager.java,1,4,0,602.75
./kafka\metadata\src\main\java\org\apache\kafka\controller\PartitionChangeBuilder.java,7,9,0,607.5
./kafka\metadata\src\main\java\org\apache\kafka\controller\PartitionReassignmentReplicas.java,1,9,0,241.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\PartitionReassignmentRevert.java,3,21,0,142.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ProducerIdControlManager.java,1,4,0,168.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\QuorumController.java,1,4,0,5460.5
./kafka\metadata\src\main\java\org\apache\kafka\controller\QuorumFeatures.java,1,11,0,234.5
./kafka\metadata\src\main\java\org\apache\kafka\controller\ReplicationControlManager.java,1,4,0,5130.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\ResultOrError.java,1,3,0,81.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\ScramControlManager.java,1,4,0,741.75
./kafka\metadata\src\main\java\org\apache\kafka\controller\TopicIdPartition.java,1,4,0,35.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\errors\ControllerExceptions.java,5,9,0,99.25
./kafka\metadata\src\main\java\org\apache\kafka\controller\errors\EventHandlerExceptionInfo.java,7,27,0,374.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetrics.java,1,57,0,338.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetadataMetricsPublisher.java,1,7,0,315.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\ControllerMetricsChanges.java,4,7,0,244.0
./kafka\metadata\src\main\java\org\apache\kafka\controller\metrics\QuorumControllerMetrics.java,2,8,0,440.0
./kafka\metadata\src\main\java\org\apache\kafka\image\AclsDelta.java,1,3,0,158.0
./kafka\metadata\src\main\java\org\apache\kafka\image\AclsImage.java,1,3,0,53.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotaDelta.java,1,3,0,97.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotaImage.java,1,3,0,116.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotasDelta.java,1,3,0,141.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotasImage.java,1,3,0,404.5
./kafka\metadata\src\main\java\org\apache\kafka\image\ClusterDelta.java,1,3,0,238.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ClusterImage.java,1,3,0,50.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ConfigurationDelta.java,1,3,0,105.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ConfigurationImage.java,1,7,0,88.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ConfigurationsDelta.java,1,3,0,160.0
./kafka\metadata\src\main\java\org\apache\kafka\image\ConfigurationsImage.java,1,3,0,86.75
./kafka\metadata\src\main\java\org\apache\kafka\image\DelegationTokenDelta.java,1,3,0,119.0
./kafka\metadata\src\main\java\org\apache\kafka\image\DelegationTokenImage.java,1,3,0,81.0
./kafka\metadata\src\main\java\org\apache\kafka\image\FeaturesDelta.java,1,3,0,178.0
./kafka\metadata\src\main\java\org\apache\kafka\image\FeaturesImage.java,1,9,0,184.0
./kafka\metadata\src\main\java\org\apache\kafka\image\LocalReplicaChanges.java,1,11,0,98.0
./kafka\metadata\src\main\java\org\apache\kafka\image\MetadataDelta.java,1,4,0,737.25
./kafka\metadata\src\main\java\org\apache\kafka\image\MetadataImage.java,1,23,0,252.0
